sysid,sum_min,num_trip,lat,lng,sysname,year,assigned_month,pct_ttl_num_trips,yroverchange
43,1225265,83510,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2022,4,0.020802533,0.116951556
43,0,0,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2022,4,0,0
43,0,0,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2022,4,0,0
4,4861037.9,361524,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2022,4,0.090056459,0.695687658
4,1285928.3,88866,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2022,4,0.554331553,0.210873416
4,489475.9,33468,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2022,4,0.371449817,-0.255207406
29,0,0,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2022,4,0,0
29,0,0,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2022,4,0,0
29,0,0,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2022,4,0,0
25,0,0,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2022,4,0,0
25,0,0,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2022,4,0,0
25,0,0,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2022,4,0,0
3,0,0,40.909849,-72.673371,"CitiBike (New York, NY)",2022,4,0,0
3,0,0,40.909849,-72.673371,"CitiBike (New York, NY)",2022,4,0,0
3,35352701.17,2515416,40.909849,-72.673371,"CitiBike (New York, NY)",2022,4,0.626595905,0.102358657
1,4831713.867,303327,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2022,4,0.075559453,0.413650557
1,0,0,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2022,4,0,0
1,0,0,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2022,4,0,0
9999,911667.3,91114,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2023,4,0.018585488,0.340286256
9999,0,0,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2023,4,0,0
9999,0,0,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2023,4,0,0
73,0,0,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2023,4,0,0
73,794825,38288,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2023,4,0.007810009,0.508648883
73,0,0,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2023,4,0,0
60,321530.8833,28733,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2023,4,0.417837303,-0.422080534
60,921538.95,77685,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2023,4,0.41003378,0.419344819
60,4831676.883,351113,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2023,4,0.07162024,0.207669501
58,8868.766667,517,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2023,4,0.002728808,0.081589958
58,2308.466667,152,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2023,4,0.002210395,0.225806452
58,83852.53333,3963,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2023,4,0.000808375,0.448464912
56,227614.2833,15919,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2023,4,0.231495216,1.344131939
56,444245.75,29046,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2023,4,0.153309406,0.789097629
56,7033761.917,399605,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2023,4,0.081511668,0.287602949
54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2023,4,0,0
54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2023,4,0,0
54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2023,4,0,0
53,0,0,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2023,4,0,0
53,548638,32317,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2023,4,0.006592041,-0.222700596
53,0,0,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2023,4,0,0
43,1463985,100744,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2023,4,0.020549822,0.206370495
43,0,0,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2023,4,0,0
43,0,0,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2023,4,0,0
4,1122149.567,82212,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2023,4,0.433928006,-0.074876781
4,338307.7333,23962,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2023,4,0.348457086,-0.284032509
4,4539539.2,358782,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2023,4,0.073184568,-0.007584559
29,0,0,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2023,4,0,0
29,0,0,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2023,4,0,0
29,201568.5167,11323,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2023,4,0.002309672,
3,0,0,40.909849,-72.673371,"CitiBike (New York, NY)",2023,4,0,0
3,0,0,40.909849,-72.673371,"CitiBike (New York, NY)",2023,4,0,0
3,42259073.82,3185643,40.909849,-72.673371,"CitiBike (New York, NY)",2023,4,0.64980937,0.266447776
1,0,0,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2023,4,0,0
1,5192957.5,329535,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2023,4,0.067218747,0.086401804
1,0,0,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2023,4,0,0
9999,320134.5,32474,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2019,5,0.010476434,
9999,0,0,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2019,5,0,0
9999,0,0,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2019,5,0,0
9999,320134.5,32474,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2019,5,,
9999,0,0,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2019,5,0,0
9999,0,0,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2019,5,0,0
9999,0,0,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2019,5,,0
9999,0,0,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2019,5,,0
9999,0,0,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2019,5,,0
74,341490.0167,13784,45.5230622,-122.6764816,"BikeTown (Portland, OR)",2019,5,0.004446855,
74,158552.5,7448,45.5230622,-122.6764816,"BikeTown (Portland, OR)",2019,5,0.598280986,
74,274050.7,14710,45.5230622,-122.6764816,"BikeTown (Portland, OR)",2019,5,0.961563603,
74,19419.33333,1014,45.5230622,-122.6764816,"BikeTown (Portland, OR)",2019,5,,
74,25419.38333,996,45.5230622,-122.6764816,"BikeTown (Portland, OR)",2019,5,,
74,9071.466667,465,45.5230622,-122.6764816,"BikeTown (Portland, OR)",2019,5,,
74,149481.0333,6983,45.5230622,-122.6764816,"BikeTown (Portland, OR)",2019,5,,
74,254631.3667,13696,45.5230622,-122.6764816,"BikeTown (Portland, OR)",2019,5,,
74,316070.6333,12788,45.5230622,-122.6764816,"BikeTown (Portland, OR)",2019,5,,
73,275108,18009,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2019,5,0.005809881,
73,15222,588,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2019,5,0.038436397,
73,4127,280,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2019,5,0.022491766,
73,2776,101,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2019,5,,
73,962,49,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2019,5,,
73,43492,3047,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2019,5,,
73,3165,231,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2019,5,,
73,231616,14962,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2019,5,,
73,12446,487,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2019,5,,
60,0,0,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2019,5,0,0
60,5954166.667,338289,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2019,5,0.109135376,
60,0,0,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2019,5,0,0
60,5954166.667,338289,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2019,5,,
60,0,0,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2019,5,0,0
60,0,0,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2019,5,0,0
60,0,0,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2019,5,,0
60,0,0,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2019,5,,0
60,0,0,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2019,5,,0
58,0,0,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2019,5,0,0
58,0,0,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2019,5,0,0
58,123802.0333,4987,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2019,5,0.001608856,
58,123802.0333,4987,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2019,5,,
58,0,0,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2019,5,0,0
58,0,0,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2019,5,0,0
58,0,0,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2019,5,,0
58,0,0,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2019,5,,0
58,0,0,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2019,5,,0
56,4923365.333,300573,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2019,5,0.096967822,
56,0,0,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2019,5,0,0
56,0,0,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2019,5,0,0
56,0,0,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2019,5,0,0
56,4482617.283,275933,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2019,5,,
56,0,0,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2019,5,0,0
56,0,0,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2019,5,0,0
56,0,0,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2019,5,0,0
56,440748.05,24640,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2019,5,,
54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2019,5,0,0
54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2019,5,0,0
54,174569.19,5473,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2019,5,0.001765644,
54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2019,5,0,0
54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2019,5,0,0
54,152708.19,4731,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2019,5,,
54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2019,5,0,0
54,21861,742,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2019,5,,
54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2019,5,0,0
53,0,0,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2019,5,0,0
53,190867,9045,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2019,5,0.002918006,
53,0,0,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2019,5,0,0
53,0,0,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2019,5,,0
53,0,0,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2019,5,,0
53,0,0,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2019,5,,0
53,0,0,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2019,5,0,0
53,190867,9045,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2019,5,,
53,0,0,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2019,5,0,0
43,1070801,62688,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2019,5,0.020223769,
43,0,0,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2019,5,0,0
43,0,0,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2019,5,0,0
43,0,0,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2019,5,0,0
43,0,0,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2019,5,0,0
43,1070801,62688,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2019,5,,
43,0,0,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2019,5,,0
43,0,0,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2019,5,,0
43,0,0,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2019,5,,0
4,0,0,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2019,5,0,0
4,0,0,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2019,5,0,0
4,3791543,318064,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2019,5,0.102610591,
4,0,0,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2019,5,0,0
4,0,0,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2019,5,0,0
4,750238.0667,65570,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2019,5,,
4,3041304.933,252494,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2019,5,,
4,0,0,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2019,5,0,0
4,0,0,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2019,5,0,0
29,239738,8995,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2019,5,0.002901876,
29,0,0,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2019,5,0,0
29,0,0,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2019,5,0,0
29,239738,8995,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2019,5,,
29,0,0,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2019,5,0,0
29,0,0,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2019,5,0,0
29,0,0,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2019,5,,0
29,0,0,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2019,5,,0
29,0,0,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2019,5,,0
25,0,0,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2019,5,0,0
25,775100.5667,35771,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2019,5,0.011540078,
25,77879.05,4721,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2019,5,0.379227247,
25,0,0,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2019,5,,0
25,0,0,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2019,5,,0
25,0,0,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2019,5,,0
25,0,0,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2019,5,,0
25,0,0,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2019,5,,0
25,0,0,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2019,5,,0
3,0,0,40.909849,-72.673371,"CitiBike (New York, NY)",2019,5,0,0
3,25502253.98,1746998,40.909849,-72.673371,"CitiBike (New York, NY)",2019,5,0.563598829,
